span	size	face	marker	line	page
X	8.640000343322754	0	-1	10084	465
Port sensor 0 and sensor 1 readings do not match.	8.640000343322754	0	-1	10085	465
Shift and throttle commands NOT available.	8.640000343322754	0	-1	10085	465
4	8.640000343322754	0	2	10086	465
Port lever failure	8.640000343322754	0	-1	10087	465
X	8.640000343322754	0	-1	10088	465
X	8.640000343322754	0	-1	10089	465
X	8.640000343322754	0	-1	10090	465
Code 4 Lever sensor fault	8.640000343322754	0	-1	10091	465
X	8.640000343322754	0	-1	10092	465
Port sensor 0 and sensor 1 readings not consistent.	8.640000343322754	0	-1	10093	465
Shift and throttle commands NOT available.	8.640000343322754	0	-1	10093	465
5	8.640000343322754	0	2	10094	465
Starboard lever sensor 0 OVER range	8.640000343322754	0	-1	10095	465
X	8.640000343322754	0	-1	10096	465
X	8.640000343322754	0	-1	10097	465
Code 5 Lever sensor fault	8.640000343322754	0	-1	10098	465
Signal reading out of range.	8.640000343322754	0	-1	10099	465
Throttle command allowed, but limited.	8.640000343322754	0	-1	10099	465
6	8.640000343322754	0	2	10100	465
Starboard lever sensor 1 OVER range	8.640000343322754	0	-1	10101	465
X	8.640000343322754	0	-1	10102	465
X	8.640000343322754	0	-1	10103	465
Code 6 Lever sensor fault	8.640000343322754	0	-1	10104	465
Signal reading out of range.	8.640000343322754	0	-1	10105	465
Throttle command allowed, but limited.	8.640000343322754	0	-1	10105	465
7	8.640000343322754	0	2	10106	465
Starboard lever sensor mismatch	8.640000343322754	0	-1	10107	465
X	8.640000343322754	0	-1	10108	465
X	8.640000343322754	0	-1	10109	465
Code 7 Lever sensor fault	8.640000343322754	0	-1	10110	465
X	8.640000343322754	0	-1	10111	465
Starboard sensor 0 and sensor 1 readings do not match.	8.640000343322754	0	-1	10112	465
Shift and throttle commands NOT available.	8.640000343322754	0	-1	10112	465
8	8.640000343322754	0	2	10113	465
Starboard lever failure	8.640000343322754	0	-1	10114	465
X	8.640000343322754	0	-1	10115	465
X	8.640000343322754	0	-1	10116	465
Code 8 Lever sensor fault	8.640000343322754	0	-1	10117	465
X	8.640000343322754	0	-1	10118	465
Starboard sensor 0 and sensor 1 readings not consistent.	8.640000343322754	0	-1	10119	465
Shift and throttle commands NOT available.	8.640000343322754	0	-1	10119	465
9	8.640000343322754	0	2	10120	465
Pedal sensor 0 OVER range	8.640000343322754	0	-1	10121	465
X	8.640000343322754	0	-1	10122	465
X	8.640000343322754	0	-1	10123	465
Code 9 Pedal sensor fault	8.640000343322754	0	-1	10124	465
Signal reading out of range.	8.640000343322754	0	-1	10125	465
Throttle command allowed, but limited.	8.640000343322754	0	-1	10125	465
10	8.640000343322754	0	2	10126	465
Pedal sensor 1 OVER range	8.640000343322754	0	-1	10127	465
X	8.640000343322754	0	-1	10128	465
X	8.640000343322754	0	-1	10129	465
Code 10 Pedal sensor fault	8.640000343322754	0	-1	10130	465
Signal reading out of range.	8.640000343322754	0	-1	10131	465
Throttle command allowed, but limited.	8.640000343322754	0	-1	10131	465
11	8.640000343322754	0	2	10132	465
Pedal sensor mismatch	8.640000343322754	0	-1	10133	465
X	8.640000343322754	0	-1	10134	465
X	8.640000343322754	0	-1	10135	465
Code 11 Pedal sensor fault	8.640000343322754	0	-1	10136	465
X	8.640000343322754	0	-1	10137	465
Pedal sensor 0 and sensor 1 readings do not match.	8.640000343322754	0	-1	10138	465
Shift and throttle commands NOT available.	8.640000343322754	0	-1	10138	465
12	8.640000343322754	0	2	10139	465
Pedal sensor failure	8.640000343322754	0	-1	10140	465
X	8.640000343322754	0	-1	10141	465
X	8.640000343322754	0	-1	10142	465
Code 12 Pedal sensor fault	8.640000343322754	0	-1	10143	465
X	8.640000343322754	0	-1	10144	465
Pedal sensor 0 and sensor 1 readings not consistent.	8.640000343322754	0	-1	10145	465
Shift and throttle commands NOT available.	8.640000343322754	0	-1	10145	465
13	8.640000343322754	0	2	10146	465
Lever calibration error	8.640000343322754	0	-1	10147	465
X	8.640000343322754	0	-1	10148	465
X	8.640000343322754	0	-1	10149	465
Lever calibration not initialized or corrupted.	8.640000343322754	0	-1	10150	465
Calibrate control lever(s).	8.640000343322754	0	-1	10150	465
14	8.640000343322754	0	2	10151	465
Hardware code error	8.640000343322754	0	-1	10152	465
X	8.640000343322754	0	-1	10153	465
X	8.640000343322754	0	-1	10154	465
15	8.640000343322754	0	2	10155	465
Calibration signature error	8.640000343322754	0	-1	10156	465
X	8.640000343322754	0	-1	10157	465
X	8.640000343322754	0	-1	10158	465
Code 15 Lever Calibration	8.640000343322754	0	-1	10159	465
Error	8.640000343322754	0	-1	10160	465
Calibration memory not initialized or corrupted.	8.640000343322754	0	-1	10161	465
Calibrate control lever(s).	8.640000343322754	0	-1	10161	465
16	8.640000343322754	0	2	10162	465
Part number not supported	8.640000343322754	0	-1	10163	465
X	8.640000343322754	0	-1	10164	465
X	8.640000343322754	0	-1	10165	465
17	8.640000343322754	0	2	10166	465
Throttle calibration error	8.640000343322754	0	-1	10167	465
X	8.640000343322754	0	-1	10168	465
X	8.640000343322754	0	-1	10169	465
Code 17 Throttle calibration	8.640000343322754	0	-1	10170	465
fault	8.640000343322754	0	-1	10171	465
FNR indicators	8.640000343322754	0	-1	10172	465
flash	8.640000343322754	0	-1	10173	465
Throttle calibration not initialized or corrupted.	8.640000343322754	0	-1	10174	465
Turn key to OFF position, then to ON position to reset.	8.640000343322754	0	-1	10174	465
Calibrate control lever(s).	8.640000343322754	0	-1	10174	465
18	8.640000343322754	0	2	10175	465
FT CAN transceiver fault	8.640000343322754	0	-1	10176	465
X	8.640000343322754	0	-1	10177	465
X	8.640000343322754	0	-1	10178	465
Code 18 PRVT	8.640000343322754	0	-1	10179	465
Network communications fault	8.640000343322754	0	-1	10180	465
FNR indicators	8.640000343322754	0	-1	10181	465
flash	8.640000343322754	0	-1	10182	465
Check remote control network connections	8.640000343322754	0	-1	10183	465
19	8.640000343322754	0	2	10184	465
EMM0 Private bus heart beat lost	8.640000343322754	0	-1	10185	465
X	8.640000343322754	0	-1	10186	465
X	8.640000343322754	0	-1	10187	465
Code 19 PRVT Network	8.640000343322754	0	-1	10188	465
communications fault	8.640000343322754	0	-1	10189	465
FNR indicators	8.640000343322754	0	-1	10190	465
flash	8.640000343322754	0	-1	10191	465
Check remote control network connections	8.640000343322754	0	-1	10192	465
20	8.640000343322754	0	2	10193	465
EMM0 NMEA bus heart beat lost	8.640000343322754	0	-1	10194	465
X	8.640000343322754	0	-1	10195	465
X	8.640000343322754	0	-1	10196	465
Code 20 PBLC Network	8.640000343322754	0	-1	10197	465
communications fault	8.640000343322754	0	-1	10198	465
FNR indicators	8.640000343322754	0	-1	10199	465
flash	8.640000343322754	0	-1	10200	465
Check NMEA 2000 network connections	8.640000343322754	0	-1	10201	465
21	8.640000343322754	0	2	10202	465
EMM0 communication lost	8.640000343322754	0	-1	10203	465
X	8.640000343322754	0	-1	10204	465
X	8.640000343322754	0	-1	10205	465
X	8.640000343322754	0	-1	10206	465
Code 21 Network	8.640000343322754	0	-1	10207	465
communications fault	8.640000343322754	0	-1	10208	465
X	8.640000343322754	0	-1	10209	465
Shift and throttle commands NOT available.	8.640000343322754	0	-1	10210	465
Check remote control and NMEA 2000 Network connections.	8.640000343322754	0	-1	10210	465
22	8.640000343322754	0	2	10211	465
EMM1 Private bus heart beat lost	8.640000343322754	0	-1	10212	465
X	8.640000343322754	0	-1	10213	465
Code 22 PRVT Network	8.640000343322754	0	-1	10214	465
communications fault	8.640000343322754	0	-1	10215	465
FNR indicators	8.640000343322754	0	-1	10216	465
flash	8.640000343322754	0	-1	10217	465
Check remote control network connections.	8.640000343322754	0	-1	10218	465
On new multi-engine installations, verify engine instances are set correctly.	8.640000343322754	0	-1	10218	465
Remote Control Fault Codes	12.0	1	-1	10219	465
FO-1.  EMM Fault Code Chart	8.640000343322754	0	-1	10220	465
FP-1/blank	8.640000343322754	0	-1	10221	465
Code	8.279999732971191	1	-1	10222	467
Remote Control Circuit/ Sensor	8.279999732971191	1	-1	10223	467
Single	8.279999732971191	1	-1	10224	467
Dual	8.279999732971191	1	-1	10225	467
Critical	8.279999732971191	1	-1	10226	467
Evinrude Digital Touch	8.279999732971191	1	-1	10227	467
Screen Display	8.279999732971191	1	-1	10228	467
Audible Alarm	8.279999732971191	1	-1	10229	467
Indicator LED's	8.279999732971191	1	-1	10230	467
Fault Information/ Corrective Action	8.279999732971191	1	-1	10231	467
23	8.279999732971191	0	2	10232	467
EMM1 NMEA bus heart beat lost	8.279999732971191	0	-1	10233	467
X	8.279999732971191	0	-1	10234	467
Code 23 PBLC Network	8.279999732971191	0	-1	10235	467
communications fault	8.279999732971191	0	-1	10236	467
FNR indicators flash	8.279999732971191	0	-1	10237	467
Check NMEA 2000 network connections.	8.279999732971191	0	-1	10238	467
On new multi-engine installations, verify engine instances are set correctly.	8.279999732971191	0	-1	10238	467
24	8.279999732971191	0	2	10239	467
EMM1 communication lost	8.279999732971191	0	-1	10240	467
X	8.279999732971191	0	-1	10241	467
X	8.279999732971191	0	-1	10242	467
Code 24 Network	8.279999732971191	0	-1	10243	467
communications fault	8.279999732971191	0	-1	10244	467
X	8.279999732971191	0	-1	10245	467
FNR indicators flash	8.279999732971191	0	-1	10246	467
Shift and throttle commands NOT available.	8.279999732971191	0	-1	10247	467
Check remote control and NMEA 2000 network connections.	8.279999732971191	0	-1	10247	467
On new multi- engine installations,	8.279999732971191	0	-1	10247	467
verify engine instances are set correctly.	8.279999732971191	0	-1	10248	467
25	8.279999732971191	0	2	10249	467
EMM2 Private bus heart beat lost	8.279999732971191	0	-1	10250	467
X	8.279999732971191	0	-1	10251	467
Code 25 PRVT Network	8.279999732971191	0	-1	10252	467
communications fault	8.279999732971191	0	-1	10253	467
FNR indicators flash	8.279999732971191	0	-1	10254	467
Check remote control network connections.	8.279999732971191	0	-1	10255	467
On new multi-engine installations, verify engine instances are set correctly.	8.279999732971191	0	-1	10255	467
26	8.279999732971191	0	2	10256	467
EMM2 NMEA bus heart beat lost	8.279999732971191	0	-1	10257	467
X	8.279999732971191	0	-1	10258	467
Code 26 PBLC Network	8.279999732971191	0	-1	10259	467
communications fault	8.279999732971191	0	-1	10260	467
FNR indicators flash	8.279999732971191	0	-1	10261	467
Check NMEA 2000 network connections.	8.279999732971191	0	-1	10262	467
On new multi-engine installations, verify engine instances are set correctly.	8.279999732971191	0	-1	10262	467
27	8.279999732971191	0	2	10263	467
EMM2 communication lost	8.279999732971191	0	-1	10264	467
X	8.279999732971191	0	-1	10265	467
X	8.279999732971191	0	-1	10266	467
Code 27 Network	8.279999732971191	0	-1	10267	467
communications fault	8.279999732971191	0	-1	10268	467
X	8.279999732971191	0	-1	10269	467
FNR indicators flash	8.279999732971191	0	-1	10270	467
Shift and throttle commands NOT available.	8.279999732971191	0	-1	10271	467
Check remote control and NMEA 2000 Network connections.	8.279999732971191	0	-1	10271	467
On new multi- engine installations,	8.279999732971191	0	-1	10271	467
verify engine instances are set correctly.	8.279999732971191	0	-1	10272	467
28	8.279999732971191	0	2	10273	467
EMM3 Private bus heart beat lost	8.279999732971191	0	-1	10274	467
X	8.279999732971191	0	-1	10275	467
Code 28 PRVT Network	8.279999732971191	0	-1	10276	467
communications fault	8.279999732971191	0	-1	10277	467
FNR indicators flash	8.279999732971191	0	-1	10278	467
Check remote control network connections.	8.279999732971191	0	-1	10279	467
On new multi-engine installations, verify engine instances are set correctly.	8.279999732971191	0	-1	10279	467
29	8.279999732971191	0	2	10280	467
EMM3 NMEA bus heart beat lost	8.279999732971191	0	-1	10281	467
X	8.279999732971191	0	-1	10282	467
Code 29 PBLC Network	8.279999732971191	0	-1	10283	467
communications fault	8.279999732971191	0	-1	10284	467
FNR indicators flash	8.279999732971191	0	-1	10285	467
Check NMEA 2000 network connections.	8.279999732971191	0	-1	10286	467
On new multi-engine installations, verify engine instances are set correctly.	8.279999732971191	0	-1	10286	467
30	8.279999732971191	0	2	10287	467
EMM3 communication lost	8.279999732971191	0	-1	10288	467
X	8.279999732971191	0	-1	10289	467
X	8.279999732971191	0	-1	10290	467
Code 30 Network	8.279999732971191	0	-1	10291	467
communications fault	8.279999732971191	0	-1	10292	467
X	8.279999732971191	0	-1	10293	467
FNR indicators flash	8.279999732971191	0	-1	10294	467
Shift and throttle commands NOT available.	8.279999732971191	0	-1	10295	467
Check remote control and NMEA 2000 network connections.	8.279999732971191	0	-1	10295	467
On new multi- engine installations,	8.279999732971191	0	-1	10295	467
verify engine instances are set correctly.	8.279999732971191	0	-1	10296	467
31	8.279999732971191	0	2	10297	467
Main power disconnected	8.279999732971191	0	-1	10298	467
X	8.279999732971191	0	-1	10299	467
X	8.279999732971191	0	-1	10300	467
Code 31 Main Power	8.279999732971191	0	-1	10301	467
Fault	8.279999732971191	0	-1	10302	467
FNR indicators flash	8.279999732971191	0	-1	10303	467
No voltage detected.	8.279999732971191	0	-1	10304	467
Check fuse and power connections from remote control to battery.	8.279999732971191	0	-1	10304	467
32	8.279999732971191	0	2	10305	467
Accessory power disconnected	8.279999732971191	0	-1	10306	467
X	8.279999732971191	0	-1	10307	467
X	8.279999732971191	0	-1	10308	467
Code 32 Accessory	8.279999732971191	0	-1	10309	467
Power Fault	8.279999732971191	0	-1	10310	467
FNR indicators flash	8.279999732971191	0	-1	10311	467
Check fuse and power connections from remote control to battery.	8.279999732971191	0	-1	10312	467
33	8.279999732971191	0	2	10313	467
Main ground disconnected	8.279999732971191	0	-1	10314	467
X	8.279999732971191	0	-1	10315	467
X	8.279999732971191	0	-1	10316	467
Code 33 Ground Fault	8.279999732971191	0	-1	10317	467
FNR indicators flash	8.279999732971191	0	-1	10318	467
Check fuse and power connections from remote control to battery.	8.279999732971191	0	-1	10319	467
34	8.279999732971191	0	2	10320	467
Accessory ground disconnected	8.279999732971191	0	-1	10321	467
X	8.279999732971191	0	-1	10322	467
X	8.279999732971191	0	-1	10323	467
Code 34 Accessory	8.279999732971191	0	-1	10324	467
Ground Fault	8.279999732971191	0	-1	10325	467
FNR indicators flash	8.279999732971191	0	-1	10326	467
Check ground (negative) connections from remote control to battery.	8.279999732971191	0	-1	10327	467
35	8.279999732971191	0	2	10328	467
System configuration mismatch	8.279999732971191	0	-1	10329	467
X	8.279999732971191	0	-1	10330	467
X	8.279999732971191	0	-1	10331	467
Code 35 System config	8.279999732971191	0	-1	10332	467
fault	8.279999732971191	0	-1	10333	467
FNR indicators flash	8.279999732971191	0	-1	10334	467
– The number of EMM instances detected does not match the current configuration. – OR –	8.279999732971191	0	-1	10335	467
– There are two different EMMs configured with the same instance number.	8.279999732971191	0	-1	10336	467
Use diagnostic software to correct system configuration.	8.279999732971191	0	-1	10336	467
36	8.279999732971191	0	2	10337	467
Waiting for Neutral	8.279999732971191	0	-1	10338	467
X	8.279999732971191	0	-1	10339	467
X	8.279999732971191	0	-1	10340	467
Code 36 Waiting for	8.279999732971191	0	-1	10341	467
Neutral	8.279999732971191	0	-1	10342	467
System has been powered ON with control lever(s) not in the NEUTRAL position.	8.279999732971191	0	-1	10343	467
Move control lever(s) to NEUTRAL position.	8.279999732971191	0	-1	10343	467
Remote Control Fault Codes	11.640000343322754	1	-1	10344	467
FO-1.  EMM Fault Code Chart	8.279999732971191	0	-1	10345	467
FP-3/blank	8.279999732971191	0	-1	10346	467
Code	8.579999923706055	1	-1	10347	469
EMM Circuit/ Sensor	8.579999923706055	1	-1	10348	469
Internal	8.579999923706055	1	-1	10349	469
Sensor	8.579999923706055	1	-1	10350	469
S.A.F.E	8.579999923706055	1	-1	10351	469
Shut	8.579999923706055	1	-1	10352	469
Down	8.579999923706055	1	-1	10353	469
Evinrude Digital	8.579999923706055	1	-1	10354	469
Touch Screen	8.579999923706055	1	-1	10355	469
Display	8.579999923706055	1	-1	10356	469
SystemCheck	8.579999923706055	1	-1	10357	469
Display	8.579999923706055	1	-1	10358	469
Time To Activate	8.579999923706055	1	-1	10359	469
Sensor: Circuit Voltage / Resistance (0) / Information	8.579999923706055	1	-1	10360	469
1-6	8.579999923706055	0	0	10361	469
Excessive knock detected	8.579999923706055	0	-1	10362	469
X	8.579999923706055	0	-1	10363	469
Engine	8.579999923706055	0	-1	10364	469
Check Engine	8.579999923706055	0	-1	10365	469
Immediate	8.579999923706055	0	-1	10366	469
Code number indicates affected cylinder.	8.579999923706055	0	-1	10367	469
20 knock events in 100 combustion cycles with maximum correction applied.	8.579999923706055	0	-1	10367	469
Make sure sensor is securely fastened to the cylinder head.	8.579999923706055	0	-1	10368	469
Check timing adjustments.	8.579999923706055	0	-1	10368	469
Test fuel and cooling systems.	8.579999923706055	0	-1	10368	469
Check fuel quality.	8.579999923706055	0	-1	10369	469
7-8	8.579999923706055	0	0	10370	469
Knock Sensor circuit OPEN – Port/ Starboard	8.579999923706055	0	-1	10371	469
Check Engine	8.579999923706055	0	-1	10372	469
5	8.579999923706055	0	2	10373	469
seconds	8.579999923706055	0	-1	10373	469
Sensor output < 0.15 V and RPM > 3000.	8.579999923706055	0	-1	10374	469
Check sensor connection.	8.579999923706055	0	-1	10374	469
15	8.579999923706055	0	2	10375	469
ROM (EMM program)	8.579999923706055	0	-1	10376	469
X	8.579999923706055	0	-1	10377	469
X	8.579999923706055	0	-1	10378	469
X	8.579999923706055	0	-1	10379	469
Engine	8.579999923706055	0	-1	10380	469
Check Engine	8.579999923706055	0	-1	10381	469
15	8.579999923706055	0	2	10382	469
seconds	8.579999923706055	0	-1	10382	469
ROM “CHECKSUM” failure.	8.579999923706055	0	-1	10383	469
Engine shutdown if ESC checksum error.	8.579999923706055	0	-1	10383	469
S.A.F.E. activated if ETC checksum error, engine	8.579999923706055	0	-1	10383	469
RPM limited to 1000 RPM.	8.579999923706055	0	-1	10384	469
16	8.579999923706055	0	2	10385	469
Crankshaft Position Sensor (CPS) Intermittent loss of SYNC	8.579999923706055	0	-1	10386	469
Engine	8.579999923706055	0	-1	10387	469
5	8.579999923706055	0	2	10388	469
losses, RPM<2000	8.579999923706055	0	-1	10388	469
1	8.579999923706055	0	2	10389	469
loss, RPM >2000	8.579999923706055	0	-1	10389	469
EMM counts losses of synchronization with crankshaft sensor.	8.579999923706055	0	-1	10390	469
Check CPS mounting and resistance.  Air gap range:	8.579999923706055	0	-1	10390	469
00.036 to 0.110 in. (1 to 2.8 mm), nominal 0.073 in. (1.85 mm). Resistance: 560 Ω ± 10% @ 77°F (25°C).	8.579999923706055	0	-1	10391	469
17	8.579999923706055	0	2	10392	469
55	8.579999923706055	0	2	10393	469
V circuit BELOW range	8.579999923706055	0	-1	10393	469
X	8.579999923706055	0	-1	10394	469
X	8.579999923706055	0	-1	10395	469
Engine	8.579999923706055	0	-1	10396	469
Check Engine	8.579999923706055	0	-1	10397	469
10	8.579999923706055	0	2	10398	469
seconds	8.579999923706055	0	-1	10398	469
55	8.579999923706055	0	2	10399	469
V alternator output < 45 V at 500 to 1000 RPM, or < 52 V above 1000 RPM.	8.579999923706055	0	-1	10399	469
Engine limited to 1200 RPM.  Perform	8.579999923706055	0	-1	10399	469
stator/charging tests.	8.579999923706055	0	-1	10400	469
18	8.579999923706055	0	2	10401	469
55	8.579999923706055	0	2	10402	469
V circuit ABOVE range	8.579999923706055	0	-1	10402	469
X	8.579999923706055	0	-1	10403	469
X	8.579999923706055	0	-1	10404	469
Engine	8.579999923706055	0	-1	10405	469
Check Engine	8.579999923706055	0	-1	10406	469
1	8.579999923706055	0	2	10407	469
minute	8.579999923706055	0	-1	10407	469
System Voltage > 57 V.	8.579999923706055	0	-1	10408	469
Engine limited to 1200 RPM.	8.579999923706055	0	-1	10408	469
Perform stator/charging tests.	8.579999923706055	0	-1	10408	469
Check for loose connections in 55 V	8.579999923706055	0	-1	10408	469
circuit.	8.579999923706055	0	-1	10409	469
Check capacitor.	8.579999923706055	0	-1	10409	469
19	8.579999923706055	0	2	10410	469
Start-in-gear	8.579999923706055	0	-1	10411	469
Check Engine	8.579999923706055	0	-1	10412	469
Attempted engine start while in gear.	8.579999923706055	0	-1	10413	469
