prefix	c0	content	size	face	marker	line	page	x0	y0	x1	y1	caption	mask	spacing	chunk	group	type	section	subsection	subsubsection	title	section_tag	image_url
	Steering position sensor voltage > 4.60 V.	Steering position sensor voltage > 4.60 V. DPS steering position circuit too high. Check connectors and wiring. Perform	8.520000457763672	0	-1	11162	477	43.56825585458793	9.750450981987848	44.34590557821436	66.70327234749843	0	0	-65.6	5650	1666	0	7	3	0		71	
	electrical circuit tests.	electrical circuit tests.	8.520000457763672	0	-1	11163	477	44.436266531352125	56.481633041844226	45.21391625497856	66.70327234749843	0	0	-10.2	5650	1666	0	7	3	0		71	
	215	215	8.520000457763672	0	-1	11164	477	32.52915027094822	144.083427660393	33.306799994574654	145.87795373165247	0	0	77.4	5651	1666	0	7	3	0		71	
	Engine	Engine	8.520000457763672	0	-1	11165	477	32.52915027094822	92.83971304845329	33.306799994574654	96.18870898930714	0	0	-53.0	5652	1666	0	7	3	0		71	
	Check Engine	Check Engine	8.520000457763672	0	-1	11166	477	32.53611147014144	81.13009520251342	33.313761193767874	87.82684634430241	0	0	-15.1	5653	1666	0	7	3	0		71	
1	second	second	8.520000457763672	0	2	11167	477	32.53611147014144	70.99322694720644	33.313761193767874	75.35881273674242	0	0	-16.8	5653	1666	0	7	3	0		71	
	FO-1.  EMM Fault Code Chart	FO-1.  EMM Fault Code Chart	8.520000457763672	0	-1	11168	477	59.367151198044326	8.607228597005209	60.14480092167075	22.95435125177557	0	0	-66.8	5654	1666	0	7	3	0		71	
	FP-13/blank	FP-13/blank	8.520000457763672	0	-1	11169	477	60.23446376027625	8.631759219699436	61.012113483902674	14.431130765664458	0	0	-14.3	5655	1666	0	7	3	0		71	
	213	213	8.520000457763672	0	-1	11170	477	24.30150150473601	144.08450656467014	25.079151228362438	145.8790326359296	0	0	129.7	5656	1666	0	7	3	0		71	
	Engine	Engine	8.520000457763672	0	-1	11171	477	24.30150150473601	92.84079195273044	25.079151228362438	96.18978789358428	0	0	-53.0	5657	1666	0	7	3	0		71	
	Check Engine	Check Engine	8.520000457763672	0	-1	11172	477	24.30150150473601	81.13009520251342	25.079151228362438	87.82684634430241	0	0	-15.1	5658	1666	0	7	3	0		71	
1	second	second	8.520000457763672	0	2	11173	477	24.30150150473601	70.99322694720644	25.079151228362438	75.35881273674242	0	0	-16.8	5658	1666	0	7	3	0		71	
	214	214	8.520000457763672	0	-1	11174	477	28.418806487438726	144.0855854689473	29.196456211065154	145.8800961272885	0	0	68.7	5659	1666	0	7	3	0		71	
	Engine	Engine	8.520000457763672	0	-1	11175	477	28.418806487438726	92.84186315054846	29.196456211065154	96.19085909140232	0	0	-53.0	5660	1666	0	7	3	0		71	
	Check Engine	Check Engine	8.520000457763672	0	-1	11176	477	28.41811086617264	81.13116640033144	29.19576058979907	87.82791754212043	0	0	-15.1	5661	1666	0	7	3	0		71	
1	second	second	8.520000457763672	0	2	11177	477	28.41811086617264	70.99429814502447	29.19576058979907	75.35988393456046	0	0	-16.8	5661	1666	0	7	3	0		71	
	Outboard Fault Codes	Outboard Fault Codes	11.880000114440918	1	-1	11178	477	4.533116957720588	131.29372644906093	5.617445902107588	147.04545146287091	0	0	55.9	5662	1666	0	7	3	0		71	
	Electronic Shift Controller (ESC)	Electronic Shift Controller (ESC)	8.520000457763672	1	-1	11179	477	9.551231533873315	125.6399751913668	10.328881880816292	142.1969635318024	0	0	-21.4	5663	1666	0	7	3	0		71	
	Dynamic Power Steering (DPS)	Dynamic Power Steering (DPS)	8.520000457763672	1	-1	11180	477	16.0365946152631	126.35535037878789	16.81424558552262	142.1969635318024	0	0	-15.8	5664	1666	0	7	3	0		71	
	212	212	8.520000457763672	0	-1	11181	477	20.18383001190385	144.0847685842803	20.96147973553028	145.87929465553978	0	0	1.9	5665	1666	0	7	3	0		71	
	Engine	Engine	8.520000457763672	0	-1	11182	477	20.18383001190385	92.84104626588147	20.96147973553028	96.19004220673533	0	0	-53.0	5666	1666	0	7	3	0		71	
	Check Engine	Check Engine	8.520000457763672	0	-1	11183	477	20.18383001190385	81.13045740609218	20.96147973553028	87.82720854788116	0	0	-15.1	5667	1666	0	7	3	0		71	
1	second	second	8.520000457763672	0	2	11184	477	20.18383001190385	70.99305740510574	20.96147973553028	75.35864319464173	0	0	-16.8	5667	1666	0	7	3	0		71	
	THE METRIC SYSTEM AND EQUIVALENTS	THE METRIC SYSTEM AND EQUIVALENTS	12.0	1	-1	11185	479	30.147058823529413	4.181401416508838	69.87174539005055	5.874109749842172	0	0	-71.2	5668	1666	0	7	3	0		71	
	APPROXIMATE CONVERSION FACTORS	APPROXIMATE CONVERSION FACTORS	12.0	1	-1	11186	479	31.08823439654182	33.476858428030305	68.92821368049172	35.16956676136364	0	0	27.6	5669	1666	0	7	3	0		71	
	Linear Measure	Linear Measure	7.980000019073486	1	-1	11187	479	12.215654211106644	7.080267896555892	21.788725510142207	8.205918591431898	0	0	-28.1	5670	1666	0	7	3	0		71	
1	Centimeter = 0 Millimeters = 0.0 Meters = 0.3937 Inches	Centimeter = 0 Millimeters = 0.0 Meters = 0.3937 Inches	7.980000019073486	0	2	11188	479	12.215654211106644	10.111056433783638	47.28788986704708	11.236707128659644	0	0	1.9	5671	1666	3	7	3	0		71	
1	Meter = 00 Centimeters = 000 Millimeters = 39.37 Inches	Meter = 00 Centimeters = 000 Millimeters = 39.37 Inches	7.980000019073486	0	2	11189	479	12.215654211106644	11.376572618580829	47.637336082707826	12.502223313456835	0	0	0.1	5672	1666	3	7	3	0		71	
1	Kilometer = 000 Meters = 0.62 Miles	Kilometer = 000 Meters = 0.62 Miles	7.980000019073486	0	2	11190	479	12.215654211106644	12.64208880337802	35.715838662939134	13.767739498254025	0	0	0.1	5673	1666	3	7	3	0		71	
	Weights	Weights	7.980000019073486	1	-1	11191	479	12.215654211106644	15.672877340605766	17.236602384280534	16.798528035481773	0	0	1.9	5674	1667	0	7	3	0		71	
1	Gram = 0.00 Kilograms = 000 Milligrams = 0.035 Ounces	Gram = 0.00 Kilograms = 000 Milligrams = 0.035 Ounces	7.980000019073486	0	2	11192	479	12.215654211106644	18.7036668411409	47.70865845524408	19.82931657270952	0	0	1.9	5675	1667	3	7	3	0		71	
1	Kilogram = 000 Grams = 2.2 Pounds	Kilogram = 000 Grams = 2.2 Pounds	7.980000019073486	0	2	11193	479	12.215654211106644	19.961122069695985	35.19909677941815	21.0867718012646	0	0	0.1	5676	1667	3	7	3	0		71	
1	Metric Ton = 000 Kilograms =  Megagram = . Short Tons	Metric Ton = 000 Kilograms =  Megagram = . Short Tons	7.980000019073486	0	2	11194	479	12.215654211106644	21.226638254493174	48.46415800206802	22.352287986061793	0	0	0.1	5677	1667	3	7	3	0		71	
	Liquid Measure	Liquid Measure	7.980000019073486	1	-1	11195	479	12.215654211106644	24.25641724557588	21.791328480041106	25.382066977144493	0	0	1.9	5678	1668	0	7	3	0		71	
1	Milliliter = 0.00 Liters = 0.0338 Fluid Ounces	Milliliter = 0.00 Liters = 0.0338 Fluid Ounces	7.980000019073486	0	2	11196	479	12.215654211106644	27.287205782803625	39.50046464508655	28.41285551437224	0	0	1.9	5679	1668	3	7	3	0		71	
1	Liter = 000 Milliliters = 33.82 Fluid Ounces	Liter = 000 Milliliters = 33.82 Fluid Ounces	7.980000019073486	0	2	11197	479	12.215654211106644	28.552721967600814	38.40256983937781	29.678371699169432	0	0	0.1	5679	1668	1	7	3	0		71	
	Square Measure	Square Measure	7.980000019073486	1	-1	11198	479	50.45054815953074	7.083296534991024	60.52981607275071	8.20894722986703	0	0	-22.6	5680	1669	0	7	3	0		71	
1	Sq Centimeter = 00 Sq Millimeters = 0.55 Sq Inches	Sq Centimeter = 00 Sq Millimeters = 0.55 Sq Inches	7.980000019073486	0	2	11199	479	50.45054815953074	10.11408507221877	83.01653893165339	11.239735767094777	0	0	1.9	5681	1669	3	7	3	0		71	
1	Sq Meter = 0,000 Sq Centimeters = 0.76 Sq Feet	Sq Meter = 0,000 Sq Centimeters = 0.76 Sq Feet	7.980000019073486	0	2	11200	479	50.45054815953074	11.379601257015961	81.361399133221	12.505251951891967	0	0	0.1	5682	1669	3	7	3	0		71	
1	Sq Kilometer = ,000,000 Sq Meters = 0.0386 Sq Miles	Sq Kilometer = ,000,000 Sq Meters = 0.0386 Sq Miles	7.980000019073486	0	2	11201	479	50.45054815953074	12.645117441813152	83.44671211990656	13.770768136689158	0	0	0.1	5683	1669	3	7	3	0		71	
	Cubic Measure	Cubic Measure	7.980000019073486	1	-1	11202	479	50.45054815953074	15.675905979040898	59.742771722132865	16.801556673916906	0	0	1.9	5684	1670	0	7	3	0		71	
1	Cu Centimeter = ,000 Cu Millimeters = 0.06 Cu Inches	Cu Centimeter = ,000 Cu Millimeters = 0.06 Cu Inches	7.980000019073486	0	2	11203	479	50.45054815953074	18.706695479576034	83.6031695596533	19.832345211144652	0	0	1.9	5685	1670	3	7	3	0		71	
1	Cu Meter = ,000,000 Cu Centimeters = 35.3 Cu Feet	Cu Meter = ,000,000 Cu Centimeters = 35.3 Cu Feet	7.980000019073486	0	2	11204	479	50.45054815953074	19.96415070813112	83.4089590833078	21.089800439699733	0	0	0.1	5686	1670	3	7	3	0		71	
	Temperature	Temperature	7.980000019073486	1	-1	11205	479	50.45054815953074	22.994939245358864	58.26399061414931	24.12058897692748	0	0	1.9	5687	1671	0	7	3	0		71	
	5/9 (°F - 32) = °C	5/9 (°F - 32) = °C	7.980000019073486	0	-1	11206	479	50.45054815953074	26.90937350494693	60.39004855685764	28.03502323651555	0	0	2.8	5688	1672	1	7	3	0		71	
	212° Fahrenheit is equivalent to 100° Celsius	212° Fahrenheit is equivalent to 100° Celsius	7.980000019073486	0	-1	11207	479	50.45054815953074	28.04894302830552	76.53839011597478	29.174592759874134	0	0	0.0	5688	1672	1	7	3	0		71	
	90° Fahrenheit is equivalent to 32.2° Celsius	90° Fahrenheit is equivalent to 32.2° Celsius	7.980000019073486	0	-1	11208	479	50.45054815953074	29.314459213102708	76.17394441093495	30.440108944671323	0	0	0.1	5688	1672	1	7	3	0		71	
	32° Fahrenheit is equivalent to 0° Celsius	32° Fahrenheit is equivalent to 0° Celsius	7.980000019073486	0	-1	11209	479	50.45054815953074	30.57191444165779	74.3614894891876	31.697564173226407	0	0	0.1	5688	1672	1	7	3	0		71	
	9/5 C° +32 = F°	9/5 C° +32 = F°	7.980000019073486	0	-1	11210	479	50.45054815953074	25.77686309814453	59.47487027037378	26.90251282971315	0	0	-5.9	5689	1673	0	7	3	0		71	
	To Change	To Change To Multiply By	7.980000019073486	1	-1	11211	479	12.745098039215687	38.3984498303346	45.00862570369945	39.52410148851799	0	0	11.5	5690	1673	0	7	3	0		71	
	Inches	Inches Centimeters 2.540	7.980000019073486	0	-1	11212	479	12.745098039215687	40.671539306640625	41.28500745187398	41.797190964824026	0	0	1.1	5691	1673	0	7	3	0		71	
	Feet	Feet Meters 0.305	7.980000019073486	0	-1	11213	479	12.745098039215687	42.94462878294666	41.30248026131025	44.07028044113005	0	0	1.1	5692	1673	0	7	3	0		71	
	Yards	Yards Meters 0.914	7.980000019073486	0	-1	11214	479	12.745098039215687	45.217718259252685	41.30248026131025	46.343369917436085	0	0	1.1	5693	1673	0	7	3	0		71	
	Miles	Miles Kilometers 1.609	7.980000019073486	0	-1	11215	479	12.745098039215687	47.49080773555872	41.29856832666335	48.61645939374211	0	0	1.1	5694	1673	0	7	3	0		71	
	Sq Inches	Sq Inches Sq Centimeters 6.451	7.980000019073486	0	-1	11216	479	12.746399524165135	49.763897211864744	41.2784875607958	50.88954887004814	0	0	1.1	5695	1673	0	7	3	0		71	
	Sq Feet	Sq Feet Sq Meters 0.093	7.980000019073486	0	-1	11217	479	12.746399524165135	52.03698668817077	41.293349920534624	53.16263834635417	0	0	1.1	5696	1673	0	7	3	0		71	
	Sq Yards	Sq Yards Sq Meters 0.836	7.980000019073486	0	-1	11218	479	12.74639703089895	54.310076164476804	41.29725936191534	55.4357278226602	0	0	1.1	5697	1673	0	7	3	0		71	
	Sq Miles	Sq Miles Sq Kilometers 2.590	7.980000019073486	0	-1	11219	479	12.74639703089895	56.58316564078283	41.290218378204145	57.70881729896623	0	0	1.1	5698	1673	0	7	3	0		71	
	Acres	Acres Sq Hectometers 0.405	7.980000019073486	0	-1	11220	479	12.74639703089895	58.856255117088864	41.292045942318985	59.98190677527226	0	0	1.1	5699	1673	0	7	3	0		71	
	Cubic Feet	Cubic Feet Cubic Meters 0.028	7.980000019073486	0	-1	11221	479	12.74639703089895	61.12934459339489	41.29739399828942	62.254996251578284	0	0	1.1	5700	1673	0	7	3	0		71	
	Cubic Yards	Cubic Yards Cubic Meters 0.765	7.980000019073486	0	-1	11222	479	12.74639703089895	63.40243406970092	41.30156273935356	64.52808572788432	0	0	1.1	5701	1673	0	7	3	0		71	
	Fluid Ounces	Fluid Ounces Milliliters 29.573	7.980000019073486	0	-1	11223	479	12.74639703089895	65.67553125246607	42.03267315633936	66.80118291064947	0	0	1.1	5702	1673	0	7	3	0		71	
	Pints	Pints Liters 0.473	7.980000019073486	0	-1	11224	479	12.74639703089895	67.9486207287721	41.30247527477788	69.0742723869555	0	0	1.1	5703	1673	0	7	3	0		71	
	Quarts	Quarts Liters 0.946	7.980000019073486	0	-1	11225	479	12.746394537632762	70.22171020507812	41.30508323120915	71.34736186326153	0	0	1.1	5704	1673	0	7	3	0		71	
	Gallons	Gallons Liters 3.785	7.980000019073486	0	-1	11226	479	12.74639703089895	72.49479968138417	41.30247527477788	73.62045133956755	0	0	1.1	5705	1673	0	7	3	0		71	
	Ounces	Ounces Grams 28.349	7.980000019073486	0	-1	11227	479	12.746394537632762	74.76788915769019	42.02745724347682	75.89354081587358	0	0	1.1	5706	1673	0	7	3	0		71	
	Pounds	Pounds Kilograms 0.454	7.980000019073486	0	-1	11228	479	12.746394537632762	77.04098634045533	41.29986731834661	78.16663799863873	0	0	1.1	5707	1673	0	7	3	0		71	
	Short Tons	Short Tons Metric Tons 0.907	7.980000019073486	0	-1	11229	479	12.747698515848397	79.31407581676137	41.29073947083717	80.43972747494476	0	0	1.1	5708	1673	0	7	3	0		71	
	Pound-Feet	Pound-Feet Newton-Meters 1.356	7.980000019073486	0	-1	11230	479	12.747698515848397	81.5871652930674	41.30051806082133	82.7128169512508	0	0	1.1	5709	1673	0	7	3	0		71	
	Pounds per Sq	Pounds per Sq	7.980000019073486	0	-1	11231	479	12.747698515848397	83.86026247583256	21.735411999272365	84.98591413401594	0	0	1.1	5710	1674	1	7	3	0		71	
	Inch	Inch	7.980000019073486	0	-1	11232	479	12.747698515848397	85.12577095417062	15.218828238692938	86.25142261235402	0	0	0.1	5710	1674	1	7	3	0		71	
	Kilopascals	Kilopascals 6.895	7.980000019073486	0	-1	11233	479	24.51298283595665	83.86026247583256	41.29856084686479	84.98591413401594	0	0	-2.4	5711	1675	0	7	3	0		71	
	Miles per Gallon	Miles per Gallon Kilometers per Liter 0.425	7.980000019073486	0	-1	11234	479	12.747698515848397	87.39785859079072	41.28265131532756	88.52351024897412	0	0	2.4	5712	1675	0	7	3	0		71	
	Miles per Hour	Miles per Hour Kilometers per Hour 1.609	7.980000019073486	0	-1	11235	479	12.747698515848397	89.67094806709676	41.29412283305249	90.79659972528015	0	0	1.1	5713	1675	0	7	3	0		71	
	To Change	To Change To Multiply By	7.980000019073486	1	-1	11236	479	52.450980392156865	38.3984498303346	84.72247154884089	39.52410148851799	0	0	-52.4	5714	1675	0	7	3	0		71	
	Centimeters	Centimeters Inches 0.394	7.980000019073486	0	-1	11237	479	52.450980392156865	40.671539306640625	80.99141837724673	41.797190964824026	0	0	1.1	5715	1675	0	7	3	0		71	
	Meters	Meters Feet 3.280	7.980000019073486	0	-1	11238	479	52.450980392156865	42.94462878294666	81.00315667445363	44.07028044113005	0	0	1.1	5716	1675	0	7	3	0		71	
	Meters	Meters Yards 1.094	7.980000019073486	0	-1	11239	479	52.450980392156865	45.217718259252685	81.00041906818066	46.343369917436085	0	0	1.1	5717	1675	0	7	3	0		71	
	Kilometers	Kilometers Miles 0.621	7.980000019073486	0	-1	11240	479	52.450980392156865	47.49080773555872	80.9980704114328	48.61645939374211	0	0	1.1	5718	1675	0	7	3	0		71	
	Sq Centimeters	Sq Centimeters Sq Inches 0.155	7.980000019073486	0	-1	11241	479	52.450980392156865	49.763897211864744	80.98556917477278	50.88954887004814	0	0	1.1	5719	1675	0	7	3	0		71	
	Sq Meters	Sq Meters Sq Feet 10.764	7.980000019073486	0	-1	11242	479	52.450980392156865	52.03698668817077	81.73088123595792	53.16263834635417	0	0	1.1	5720	1675	0	7	3	0		71	
	Sq Meters	Sq Meters Sq Yards 1.196	7.980000019073486	0	-1	11243	479	52.450980392156865	54.310076164476804	81.00094265407986	55.4357278226602	0	0	1.1	5721	1675	0	7	3	0		71	
	Sq Kilometers	Sq Kilometers Sq Miles 0.386	7.980000019073486	0	-1	11244	479	52.450980392156865	56.58316564078283	80.9980704114328	57.70881729896623	0	0	1.1	5722	1675	0	7	3	0		71	
	Sq Hectometers	Sq Hectometers Acres 2.471	7.980000019073486	0	-1	11245	479	52.450980392156865	58.856255117088864	80.99012187882965	59.98190677527226	0	0	1.1	5723	1675	0	7	3	0		71	
	Cubic Meters	Cubic Meters Cubic Feet 35.315	7.980000019073486	0	-1	11246	479	52.450980392156865	61.12934459339489	81.72202515446283	62.254996251578284	0	0	1.1	5724	1675	0	7	3	0		71	
	Cubic Meters	Cubic Meters Cubic Yards 1.308	7.980000019073486	0	-1	11247	479	52.450980392156865	63.40243406970092	80.98700030956392	64.52808572788432	0	0	1.1	5725	1675	0	7	3	0		71	
	Milliliters	Milliliters Fluid Ounces 0.034	7.980000019073486	0	-1	11248	479	52.450980392156865	65.67553125246607	81.00003011865553	66.80118291064947	0	0	1.1	5726	1675	0	7	3	0		71	
	Liters	Liters Pints 2.113	7.980000019073486	0	-1	11249	479	52.450980392156865	67.9486207287721	80.91632119970384	69.0742723869555	0	0	1.1	5727	1675	0	7	3	0		71	
	Liters	Liters Quarts 1.057	7.980000019073486	0	-1	11250	479	52.450980392156865	70.22171020507812	81.00185518950418	71.34736186326153	0	0	1.1	5728	1675	0	7	3	0		71	
	Liters	Liters Gallons 0.264	7.980000019073486	0	-1	11251	479	52.450980392156865	72.49479968138417	80.9979407615911	73.62045133956755	0	0	1.1	5729	1675	0	7	3	0		71	
	Grams	Grams Ounces 0.035	7.980000019073486	0	-1	11252	479	52.450980392156865	74.76788915769019	80.99272484872856	75.89354081587358	0	0	1.1	5730	1675	0	7	3	0		71	
	Kilograms	Kilograms Pounds 2.205	7.980000019073486	0	-1	11253	479	52.450980392156865	77.04098634045533	81.00054871802237	78.16663799863873	0	0	1.1	5731	1675	0	7	3	0		71	
	Metric Tons	Metric Tons Short Tons 1.102	7.980000019073486	0	-1	11254	479	52.45228187710631	79.31407581676137	80.99364735721763	80.43972747494476	0	0	1.1	5732	1675	0	7	3	0		71	
	Newton-Meters	Newton-Meters Pound-Feet 0.738	7.980000019073486	0	-1	11255	479	52.45228187710631	81.5871652930674	81.00422379238154	82.7128169512508	0	0	1.1	5733	1675	0	7	3	0		71	
	Kilopascals	Kilopascals Pounds per Sq	7.980000019073486	0	-1	11256	479	52.45228187710631	83.86026247583256	74.97315749623417	84.98591413401594	0	0	1.1	5734	1676	1	7	3	0		71	
	Inch	Inch	7.980000019073486	0	-1	11257	479	65.98177143171722	85.12577095417062	68.45277275135315	86.25142261235402	0	0	0.1	5734	1676	1	7	3	0		71	
	0.145	0.145	7.980000019073486	0	-1	11258	479	77.74705575182547	83.86026247583256	81.00967407226562	84.98591413401594	0	0	-2.4	5735	1677	0	7	3	0		71	
	Kilometers per Liter	Kilometers per Liter Miles per Gallon 2.354	7.980000019073486	0	-1	11259	479	52.45358336205576	87.39785859079072	80.98621243744894	88.52351024897412	0	0	2.4	5736	1677	0	7	3	0		71	
	Kilometers per Hour	Kilometers per Hour Miles per Hour 0.621	7.980000019073486	0	-1	11260	479	52.45358336205576	89.67094806709676	80.99404129327512	90.79659972528015	0	0	1.1	5737	1677	0	7	3	0		71	
	PIN	PIN 107240 -000	10.0	1	-1	11261	480	81.00653754340279	93.9889233521741	92.90662777969261	95.39951362995187	0	0	3.2	5738	1677	0	7	3	0		71	
